,Ensembl.ID,HGNC.ID,HGNC.symbol,Mut.Freq,RelEffect,AbsEffect,p
975,ENSG00000137486,HGNC:711,ARRB1,1,0.519713246,865.0053192,0.020942408
976,ENSG00000138663,HGNC:16702,COPS4,1,0.428574814,672.577615,0.036082474
977,ENSG00000108819,HGNC:9298,PPP1R9B,1,0.413356578,2160.761152,0.005235602
978,ENSG00000171223,HGNC:6205,JUNB,1,0.401130128,3743.569128,0.015
979,ENSG00000213246,HGNC:11467,SUPT4H1,1,0.389624461,1315.364667,0.015228426
980,ENSG00000188021,HGNC:12509,UBQLN2,1,0.333550265,901.4946164,0.005235602
981,ENSG00000113558,HGNC:10899,SKP1,1,0.30460216,3853.762011,0.02
982,ENSG00000133112,HGNC:12022,TPT1,1,0.269476891,28295.09206,0.005
983,ENSG00000198873,HGNC:4544,GRK5,1,0.265320645,174.6562146,0.005
984,ENSG00000111679,HGNC:9658,PTPN6,1,0.207876017,772.496066,0.005
985,ENSG00000151247,HGNC:3287,EIF4E,1,0.174400679,287.6534607,0.015706806
986,ENSG00000168092,HGNC:8575,PAFAH1B2,1,0.078570145,443.9265625,0.015706806
987,ENSG00000122386,HGNC:12996,ZNF205,1,-0.08864367,-135.0165767,0.005
988,ENSG00000166579,HGNC:17620,NDEL1,1,-0.18024947,-492.4391516,0.020942408
989,ENSG00000218891,HGNC:26646,ZNF579,1,-0.18307473,-207.4520136,0.045
990,ENSG00000120889,HGNC:11905,TNFRSF10B,1,-0.236021606,-718.8112218,0.005
991,ENSG00000205250,HGNC:3118,E2F4,1,-0.236873827,-853.2585793,0.025
992,ENSG00000184436,HGNC:23190,THAP7,1,-0.239898524,-652.0775685,0.005
993,ENSG00000131462,HGNC:12417,TUBG1,1,-0.240595021,-859.8718871,0.005
994,ENSG00000168395,HGNC:19421,ING5,1,-0.247411288,-417.3696334,0.005
995,ENSG00000163684,HGNC:30327,RPP14,1,-0.248090546,-350.3678868,0.005
996,ENSG00000011275,HGNC:21698,RNF216,1,-0.27650576,-1376.800182,0.005154639
997,ENSG00000108518,HGNC:8881,PFN1,1,-0.281330752,-12204.85676,0.005
998,ENSG00000166794,HGNC:9255,PPIB,1,-0.30357173,-5312.921589,0.015
999,ENSG00000146232,HGNC:7799,NFKBIE,1,-0.307132051,-571.5394212,0.025
1000,ENSG00000168090,HGNC:21749,COPS6,1,-0.319945315,-2835.868344,0.005
1001,ENSG00000064995,HGNC:11544,TAF11,1,-0.322794227,-1027.279285,0.03
1002,ENSG00000099817,HGNC:9192,POLR2E,1,-0.323809962,-4134.355584,0.005
1003,ENSG00000130332,HGNC:20470,LSM7,1,-0.332581245,-1202.229872,0.035
1004,ENSG00000136810,HGNC:12435,TXN,1,-0.338425008,-5242.501887,0.005
1005,ENSG00000028839,HGNC:11589,TBPL1,1,-0.355365768,-385.8140456,0.005
1006,ENSG00000002016,HGNC:9824,RAD52,1,-0.35715496,-268.5081297,0.015
1007,ENSG00000242372,HGNC:6159,EIF6,1,-0.376327368,-4034.909804,0.005
1008,ENSG00000188313,HGNC:9092,PLSCR1,1,-0.381573745,-2670.039999,0.005
1009,ENSG00000133639,HGNC:1130,BTG1,1,-0.382362324,-6222.951198,0.015
1010,ENSG00000166012,HGNC:28759,TAF1D,1,-0.38515109,-1884.127163,0.015
1011,ENSG00000171703,HGNC:11614,TCEA2,1,-0.397480244,-1717.42167,0.005
1012,ENSG00000087077,HGNC:12311,TRIP6,1,-0.414826059,-3882.460282,0.005235602
1013,ENSG00000182004,HGNC:11161,SNRPE,1,-0.428576704,-3084.492148,0.015
1014,ENSG00000138668,HGNC:5036,HNRNPD,1,-0.436717481,-8743.175033,0.005
1015,ENSG00000167193,HGNC:2362,CRK,1,-0.462065572,-4086.901652,0.005
1016,ENSG00000141480,HGNC:712,ARRB2,1,-0.466194286,-2066.262266,0.005235602
1017,ENSG00000037965,HGNC:5129,HOXC8,1,-0.480904659,-259.5785367,0.04
1018,ENSG00000064300,HGNC:7809,NGFR,1,-0.519212845,-1455.958106,0.005
1019,ENSG00000112312,HGNC:17493,GMNN,1,-0.560261622,-1292.228668,0.04
1020,ENSG00000164611,HGNC:9690,PTTG1,1,-0.563285166,-1770.762254,0.01
1021,ENSG00000102265,HGNC:11820,TIMP1,1,-0.570023873,-25197.32717,0.045
1022,ENSG00000175592,HGNC:13718,FOSL1,1,-0.571485975,-510.5935656,0.015
1023,ENSG00000105404,HGNC:9794,RABAC1,1,-0.575435788,-8814.070851,0.005154639
1024,ENSG00000108688,HGNC:10634,CCL7,1,-0.598615084,-49.67853108,0.030456853
1025,ENSG00000123080,HGNC:1789,CDKN2C,1,-0.63387051,-1940.009687,0.015
1026,ENSG00000187840,HGNC:3288,EIF4EBP1,1,-0.666383354,-9022.609942,0.005
1027,ENSG00000075618,HGNC:11148,FSCN1,1,-0.704083293,-16566.7667,0.005
1028,ENSG00000101144,HGNC:1074,BMP7,1,-0.706048803,-1511.601982,0.005
1029,ENSG00000140682,HGNC:11767,TGFB1I1,1,-0.742576744,-5297.222898,0.005154639
1030,ENSG00000157927,HGNC:22226,RADIL,1,-8.045670943,334.5659465,0.005
1031,ENSG00000196415,HGNC:9495,PRTN3,0,114.0172211,24.80387403,0.005
1032,ENSG00000245848,HGNC:1833,CEBPA,0,33.15197485,1217.26228,0.005
1033,ENSG00000159388,HGNC:1131,BTG2,0,4.507281934,16501.80021,0.005076142
1034,ENSG00000104435,HGNC:10577,STMN2,0,3.529555708,96.41874745,0.005
1035,ENSG00000174697,HGNC:6553,LEP,0,3.507634523,264.671374,0.005
1036,ENSG00000185022,HGNC:6780,MAFF,0,3.393009785,1018.645841,0.005
1037,ENSG00000140939,HGNC:7869,NOL3,0,2.681111333,1299.497326,0.015706806
1038,ENSG00000166947,HGNC:3381,EPB42,0,1.942251074,8.455245171,0.005235602
1039,ENSG00000154016,HGNC:4562,GRAP,0,1.92973368,40.56344066,0.005154639
1040,ENSG00000142549,HGNC:34550,IGLON5,0,1.890038943,25.98338448,0.005
1041,ENSG00000169213,HGNC:9778,RAB3B,0,1.856688882,325.5812406,0.005
1042,ENSG00000204389,HGNC:5232,HSPA1A,0,1.614476522,4673.591747,0.005235602
1043,ENSG00000160973,HGNC:3814,FOXH1,0,1.503070686,16.92547769,0.025
1044,ENSG00000157110,HGNC:19097,RBPMS,0,1.431160227,2596.990629,0.005
1045,ENSG00000270882,HGNC:4794,H4C14,0,1.430738649,24.18076444,0.005
1046,ENSG00000111275,HGNC:404,ALDH2,0,1.39654344,3342.666771,0.005
1047,ENSG00000275074,HGNC:26194,NUDT18,0,1.254482232,424.7239882,0.020942408
1048,ENSG00000185187,HGNC:30575,SIGIRR,0,0.982249858,1755.298718,0.005
1049,ENSG00000107262,HGNC:937,BAG1,0,0.937211047,3048.281611,0.005
1050,ENSG00000177688,HGNC:21181,SUMO4,0,0.925392412,3.167494812,0.045
1051,ENSG00000213722,HGNC:2716,DDAH2,0,0.866326379,2674.391725,0.005
1052,ENSG00000065054,HGNC:11076,SLC9A3R2,0,0.831101242,3611.929783,0.005235602
1053,ENSG00000134086,HGNC:12687,VHL,0,0.82847533,1402.02297,0.005076142
1054,ENSG00000108861,HGNC:3069,DUSP3,0,0.807368297,2214.146832,0.005235602
1055,ENSG00000125538,HGNC:5992,IL1B,0,0.75611397,129.3008319,0.020618557
1056,ENSG00000171791,HGNC:990,BCL2,0,0.677892824,1977.421055,0.005076142
1057,ENSG00000264364,HGNC:24596,DYNLL2,0,0.502233634,3380.881742,0.005
1058,ENSG00000144566,HGNC:9783,RAB5A,0,0.498228117,1262.63692,0.005
1059,ENSG00000099860,HGNC:4096,GADD45B,0,0.467784403,1235.316343,0.005
1060,ENSG00000185043,HGNC:16920,CIB1,0,0.461100942,3199.057754,0.01
1061,ENSG00000168040,HGNC:3573,FADD,0,0.420272481,248.8997164,0.005
1062,ENSG00000165527,HGNC:659,ARF6,0,0.386563714,2954.788123,0.005154639
1063,ENSG00000182718,HGNC:537,ANXA2,0,0.384912453,13044.98506,0.036649215
1064,ENSG00000130522,HGNC:6206,JUND,0,0.356847588,3372.37108,0.005
1065,ENSG00000113578,HGNC:3665,FGF1,0,0.31751502,197.5232898,0.030927835
1066,ENSG00000089159,HGNC:9718,PXN,0,0.299154817,1538.485326,0.005
1067,ENSG00000136936,HGNC:12814,XPA,0,0.296962927,179.0900159,0.005235602
1068,ENSG00000126247,HGNC:1481,CAPNS1,0,0.294290345,5001.064781,0.005
1069,ENSG00000109270,HGNC:15606,LAMTOR3,0,0.276548309,560.1910855,0.005235602
1070,ENSG00000167996,HGNC:3976,FTH1,0,0.167712128,5081.868005,0.02
1071,ENSG00000172062,HGNC:11117,SMN1,0,-0.18118042,-64.23916942,0.005
1072,ENSG00000099985,HGNC:8506,OSM,0,-0.221848715,-70.20068923,0.04
1073,ENSG00000174943,HGNC:22234,KCTD13,0,-0.268470613,-543.1100013,0.005
1074,ENSG00000094916,HGNC:1555,CBX5,0,-0.281717971,-3445.211199,0.03
1075,ENSG00000172216,HGNC:1834,CEBPB,0,-0.28365598,-1932.205485,0.04
1076,ENSG00000175538,HGNC:6243,KCNE3,0,-0.328341813,-161.4679299,0.03
1077,ENSG00000105185,HGNC:8764,PDCD5,0,-0.330380522,-1468.416881,0.01
1078,ENSG00000103254,HGNC:14152,ANTKMT,0,-0.330590924,-508.3736612,0.045
1079,ENSG00000270647,HGNC:11547,TAF15,0,-0.349289249,-3890.714622,0.005076142
1080,ENSG00000205571,HGNC:11118,SMN2,0,-0.36322677,-103.3341964,0.005
1081,ENSG00000104957,HGNC:28118,YJU2B,0,-0.365168657,-838.5721165,0.005
1082,ENSG00000074201,HGNC:2080,CLNS1A,0,-0.379501623,-3482.723846,0.005
1083,ENSG00000185338,HGNC:19383,SOCS1,0,-0.380266495,-173.5723237,0.005
1084,ENSG00000176124,HGNC:13747,DLEU1,0,-0.380664497,-192.4149185,0.02
1085,ENSG00000103653,HGNC:2444,CSK,0,-0.392436683,-3678.851049,0.005
1086,ENSG00000179218,HGNC:1455,CALR,0,-0.427995196,-41543.00631,0.005
1087,ENSG00000166863,HGNC:11521,TAC3,0,-0.446714958,-2.22220476,0.025
1088,ENSG00000070087,HGNC:8882,PFN2,0,-0.509020499,-8755.67438,0.005
1089,ENSG00000182979,HGNC:7410,MTA1,0,-0.518671721,-5112.425572,0.005076142
1090,ENSG00000240583,HGNC:633,AQP1,0,-0.519634407,-8689.003534,0.005
1091,ENSG00000171700,HGNC:13735,RGS19,0,-0.520412209,-1710.082747,0.005
1092,ENSG00000188130,HGNC:6874,MAPK12,0,-0.641583877,-1119.147401,0.005
1093,ENSG00000184451,HGNC:4474,CCR10,0,-0.685045725,-104.5894259,0.03
1094,ENSG00000130598,HGNC:11946,TNNI2,0,-0.685401029,-307.5425417,0.005050505
1095,ENSG00000241563,HGNC:2257,CORT,0,-0.797795723,-48.90405235,0.020942408
