"","Ensembl.ID","HGNC.ID","HGNC.symbol","RelEffect","AbsEffect","p"
"430","ENSG00000085832","HGNC:3419","EPS15",0.697819959638704,9.89778908981616,0.015
"431","ENSG00000170310","HGNC:11443","STX8",0.684952115645888,6.75641682839649,0.015
"432","ENSG00000101158","HGNC:15934","NELFCD",0.681196032331512,18.254920631449,0.01
"433","ENSG00000004487","HGNC:29079","KDM1A",0.678249021053206,11.6215775660167,0.045
"434","ENSG00000106144","HGNC:1503","CASP2",0.67550199536192,44.522340047056,0.015
"435","ENSG00000168036","HGNC:2514","CTNNB1",0.669317642437387,50.7354094594354,0.00546448087431694
"436","ENSG00000126217","HGNC:14576","MCF2L",0.653439491659261,3.98018016453957,0.015
"437","ENSG00000205531","HGNC:7640","NAP1L4",0.652591117226008,29.9165306873239,0.00531914893617021
"438","ENSG00000167110","HGNC:4425","GOLGA2",0.637260827262755,6.73893409484309,0.0209424083769634
"439","ENSG00000065150","HGNC:6402","IPO5",0.626442430064851,12.0299626419253,0.025
"440","ENSG00000108395","HGNC:7523","TRIM37",0.622103397333992,4.9198419455743,0.025
"441","ENSG00000115541","HGNC:5269","HSPE1",0.609371913782576,180.598699244206,0.00523560209424084
"442","ENSG00000137497","HGNC:8059","NUMA1",0.559743785201447,15.917257222323,0.0159574468085106
"443","ENSG00000143977","HGNC:11163","SNRPG",0.556837914325069,150.046287549886,0.005
"444","ENSG00000146963","HGNC:21608","LUC7L2",0.554755260307113,17.1704187781404,0.031413612565445
"445","ENSG00000113649","HGNC:15630","TCERG1",0.526129406542861,45.6749881084172,0.005
"446","ENSG00000084463","HGNC:16461","WBP11",0.509236121092775,11.0436864287607,0.00523560209424084
"447","ENSG00000134308","HGNC:12854","YWHAQ",0.466064248844039,55.1081170178049,0.005
"448","ENSG00000092010","HGNC:9568","PSME1",0.457586561105332,126.278475872532,0.0104712041884817
"449","ENSG00000096384","HGNC:5258","HSP90AB1",0.448452648295163,756.932787036755,0.005
"450","ENSG00000170315","HGNC:12463","UBB",0.447473045490687,522.262700533216,0.00523560209424084
"451","ENSG00000143013","HGNC:6644","LMO4",0.446115645658455,5.14445697953788,0.03
"452","ENSG00000175895","HGNC:20757","PLEKHF2",0.438262380015405,17.6077641500736,0.045
"453","ENSG00000125743","HGNC:11159","SNRPD2",0.435622784271763,251.913696402613,0.005
"454","ENSG00000101266","HGNC:2457","CSNK2A1",0.4164576416396,24.8328765925752,0.0209424083769634
"455","ENSG00000104824","HGNC:5045","HNRNPL",0.415485628878755,18.2192295852513,0.015
"456","ENSG00000170759","HGNC:6324","KIF5B",0.41342572966138,13.5766831642533,0.0157068062827225
"457","ENSG00000141867","HGNC:13575","BRD4",0.405356424906888,3.94376641239807,0.02
"458","ENSG00000067900","HGNC:10251","ROCK1",0.404820840088574,5.78764833667171,0.0157068062827225
"459","ENSG00000188612","HGNC:11125","SUMO2",0.384126336332912,54.1209925419323,0.005
"460","ENSG00000108468","HGNC:1551","CBX1",0.382960056523993,5.13040098590197,0.0425531914893617
"461","ENSG00000096401","HGNC:1743","CDC5L",0.377104408931681,6.73984702393254,0.0261780104712042
"462","ENSG00000175220","HGNC:673","ARHGAP1",0.374146356445294,22.3545351493846,0.00531914893617021
"463","ENSG00000240972","HGNC:7097","MIF",0.371780497743184,194.44341748006,0.005
"464","ENSG00000112081","HGNC:10785","SRSF3",0.371246084905294,95.3574415540011,0.0209424083769634
"465","ENSG00000023734","HGNC:30796","STRAP",0.35819884008791,62.1485621677027,0.0106382978723404
"466","ENSG00000162889","HGNC:6887","MAPKAPK2",0.355491200988949,1.42018519876734,0.015
"467","ENSG00000141510","HGNC:11998","TP53",0.322338393879812,8.99252256597838,0.015
"468","ENSG00000143933","HGNC:1445","CALM2",0.315640627989109,458.852898528675,0.005
"469","ENSG00000102804","HGNC:16826","TSC22D1",0.305025472088954,60.7253140977195,0.04
"470","ENSG00000124614","HGNC:10383","RPS10",0.257616289872778,204.60025915196,0.005
"471","ENSG00000026508","HGNC:1681","CD44",-0.180136153445248,-59.8360254860967,0.0471204188481675
"472","ENSG00000143947","HGNC:10417","RPS27A",-0.19771557929924,-254.884707514105,0.005
"473","ENSG00000111229","HGNC:706","ARPC3",-0.205915998047746,-90.1943920388952,0.0159574468085106
"474","ENSG00000100387","HGNC:9928","RBX1",-0.208183934251926,-23.8084541081244,0.00523560209424084
"475","ENSG00000138495","HGNC:2264","COX17",-0.21326400207631,-35.0913338299034,0.00523560209424084
"476","ENSG00000154380","HGNC:18271","ENAH",-0.235633158698835,-21.841216148989,0.005
"477","ENSG00000070756","HGNC:8554","PABPC1",-0.238654574652646,-544.816881010377,0.00546448087431694
"478","ENSG00000078304","HGNC:9311","PPP2R5C",-0.242725471925333,-68.2047491231733,0.015
"479","ENSG00000067225","HGNC:9021","PKM",-0.250734750236713,-51.7136726778949,0.03
"480","ENSG00000185825","HGNC:16695","BCAP31",-0.250890945428485,-78.9160213349133,0.00523560209424084
"481","ENSG00000089220","HGNC:8630","PEBP1",-0.270189848857426,-67.5349940219089,0.04
"482","ENSG00000137203","HGNC:11742","TFAP2A",-0.27803351442749,-16.679599044016,0.015
"483","ENSG00000242485","HGNC:14478","MRPL20",-0.285167198249759,-45.3790428036976,0.00704225352112676
"484","ENSG00000106628","HGNC:9176","POLD2",-0.287234836464217,-24.3684050607578,0.005
"485","ENSG00000134283","HGNC:19369","PPHLN1",-0.292365921033819,-25.2204556034514,0.015
"486","ENSG00000135486","HGNC:5031","HNRNPA1",-0.292946463234159,-189.653738512051,0.00523560209424084
"487","ENSG00000123416","HGNC:18809","TUBA1B",-0.297464978385637,-240.75691727897,0.0456852791878173
"488","ENSG00000138071","HGNC:169","ACTR2",-0.300786827791116,-33.2932628234555,0.0437158469945355
"489","ENSG00000161204","HGNC:72","ABCF3",-0.314974625949052,-8.01446272774371,0.03
