,Ensembl.ID,HGNC.ID,HGNC.symbol,Mut.Freq,RelEffect,AbsEffect,p
94,ENSG00000141367,HGNC:2092,CLTC,16,0.712618828,17864.82627,0.005
95,ENSG00000197694,HGNC:11273,SPTAN1,16,0.584070623,8909.811754,0.015
96,ENSG00000114127,HGNC:30654,XRN1,16,0.511337264,914.6399539,0.005
97,ENSG00000167306,HGNC:7603,MYO5B,16,0.377316827,1542.14077,0.020942408
98,ENSG00000139618,HGNC:1101,BRCA2,16,0.293561341,212.2813354,0.03
99,ENSG00000085511,HGNC:6856,MAP3K4,16,0.227940615,358.4106113,0.031413613
100,ENSG00000263528,HGNC:14552,IKBKE,16,-0.218756414,-329.814894,0.047120419
101,ENSG00000111859,HGNC:7733,NEDD9,16,-2.70684087,5494.785989,0.01
102,ENSG00000182901,HGNC:10003,RGS7,15,58.97979888,41.60121277,0.005
103,ENSG00000112818,HGNC:7015,MEP1A,15,16.97720662,6.05056759,0.005235602
104,ENSG00000166501,HGNC:9395,PRKCB,15,6.863799921,510.0382782,0.005235602
105,ENSG00000075340,HGNC:244,ADD2,15,3.767436929,296.1139357,0.005
106,ENSG00000164418,HGNC:4580,GRIK2,15,3.020435946,55.57895007,0.005
107,ENSG00000116962,HGNC:7821,NID1,15,1.372397246,4502.242926,0.02
108,ENSG00000136068,HGNC:3755,FLNB,15,1.166935903,24483.03148,0.005235602
109,ENSG00000198286,HGNC:16393,CARD11,15,1.040377238,253.4762951,0.005
110,ENSG00000137497,HGNC:8059,NUMA1,15,0.788223487,9762.744767,0.005
111,ENSG00000127616,HGNC:11100,SMARCA4,15,0.517282795,3804.659969,0.005
112,ENSG00000116641,HGNC:19190,DOCK7,15,0.34142693,1000.9402,0.010471204
113,ENSG00000125351,HGNC:20439,UPF3B,15,-0.357596201,-533.5987706,0.031413613
114,ENSG00000101004,HGNC:29163,NINL,15,-0.637585861,-1750.089279,0.005154639
115,ENSG00000114270,HGNC:2214,COL7A1,15,-2.206672868,3644.805649,0.021978022
116,ENSG00000133124,HGNC:6128,IRS4,14,145.1857245,117.1050586,0.005464481
117,ENSG00000149294,HGNC:7656,NCAM1,14,9.404306881,333.9489554,0.005
118,ENSG00000116711,HGNC:9035,PLA2G4A,14,6.503028938,322.2378612,0.005
119,ENSG00000106571,HGNC:4319,GLI3,14,6.380586876,3389.471781,0.01
120,ENSG00000160255,HGNC:6155,ITGB2,14,2.360676037,4281.280893,0.005
121,ENSG00000173482,HGNC:9675,PTPRM,14,1.972012084,1882.342566,0.005235602
122,ENSG00000120156,HGNC:11724,TEK,14,1.943849279,474.5719038,0.005
123,ENSG00000110693,HGNC:16421,SOX6,14,1.588004953,217.7900947,0.005
124,ENSG00000138378,HGNC:11365,STAT4,14,1.563586203,202.038316,0.036649215
125,ENSG00000065618,HGNC:2194,COL17A1,14,1.328471077,1557.154329,0.005
126,ENSG00000100852,HGNC:675,ARHGAP5,14,0.636064439,2520.521249,0.005
127,ENSG00000112851,HGNC:15842,ERBIN,14,0.474094361,2925.207342,0.005
128,ENSG00000107554,HGNC:30373,DNMBP,14,0.444731785,582.3846895,0.035
129,ENSG00000144283,HGNC:9026,PKP4,14,0.432348319,2345.969369,0.005076142
130,ENSG00000198373,HGNC:16804,WWP2,14,0.312339582,900.8223533,0.005
131,ENSG00000156976,HGNC:3284,EIF4A2,14,0.251221331,3772.708107,0.005
132,ENSG00000136861,HGNC:18672,CDK5RAP2,14,-0.053136535,-234.2969676,0.025
133,ENSG00000102081,HGNC:3775,FMR1,14,-0.229852445,-1400.529201,0.031088083
134,ENSG00000080345,HGNC:23207,RIF1,14,-0.548387965,-7241.700285,0.005154639
135,ENSG00000115183,HGNC:29364,TANC1,14,-7.581581311,3623.632069,0.010471204
136,ENSG00000182752,HGNC:8602,PAPPA,14,-18.38461457,253.7769965,0.005
137,ENSG00000148053,HGNC:8032,NTRK2,14,-1620.906957,4261.492533,0.005
138,ENSG00000081237,HGNC:9666,PTPRC,13,4.54560332,3907.860973,0.005
139,ENSG00000110076,HGNC:8009,NRXN2,13,2.598066611,186.6080122,0.005
140,ENSG00000064692,HGNC:11139,SNCAIP,13,2.421726706,190.7949695,0.005
141,ENSG00000099139,HGNC:8747,PCSK5,13,2.317320461,450.161984,0.005
142,ENSG00000149970,HGNC:19701,CNKSR2,13,2.110639022,49.10705468,0.005181347
143,ENSG00000177189,HGNC:10432,RPS6KA3,13,1.319617311,1285.328948,0.005181347
144,ENSG00000104067,HGNC:11827,TJP1,13,1.304279873,2931.39466,0.005
145,ENSG00000124181,HGNC:9065,PLCG1,13,0.879368187,2379.877226,0.005
146,ENSG00000083168,HGNC:13013,KAT6A,13,0.743070413,2356.856447,0.015228426
147,ENSG00000058272,HGNC:7618,PPP1R12A,13,0.662530381,1504.549386,0.005235602
148,ENSG00000162231,HGNC:8071,NXF1,13,0.404003212,1485.931868,0.005
149,ENSG00000204628,HGNC:4399,RACK1,13,0.332450108,15582.02687,0.015
150,ENSG00000035928,HGNC:9969,RFC1,13,0.251514406,765.0915438,0.015
151,ENSG00000151461,HGNC:17854,UPF2,13,0.221756007,576.2394145,0.030456853
152,ENSG00000163781,HGNC:17008,TOPBP1,13,-0.328527895,-1535.965715,0.005076142
153,ENSG00000070018,HGNC:6698,LRP6,13,-0.357788572,-1648.028383,0.035
154,ENSG00000008300,HGNC:3230,CELSR3,13,-0.490900531,-1334.972348,0.02
155,ENSG00000074047,HGNC:4318,GLI2,12,5.535183589,247.0602596,0.005235602
156,ENSG00000108821,HGNC:2197,COL1A1,12,4.772497258,379033.3614,0.005
157,ENSG00000106366,HGNC:8583,SERPINE1,12,3.202434628,4078.630031,0.005
158,ENSG00000179915,HGNC:8008,NRXN1,12,2.134680285,123.1166498,0.005
159,ENSG00000205726,HGNC:6183,ITSN1,12,1.998637719,1762.041428,0.020942408
160,ENSG00000187498,HGNC:2202,COL4A1,12,1.907129894,17285.64193,0.005
161,ENSG00000168542,HGNC:2201,COL3A1,12,1.868195083,153683.2902,0.005
162,ENSG00000185002,HGNC:21478,RFX6,12,1.793686011,24.41594834,0.005
163,ENSG00000077782,HGNC:3688,FGFR1,12,1.459358149,6784.425474,0.005
164,ENSG00000064393,HGNC:14402,HIPK2,12,1.198535061,3251.806361,0.005
165,ENSG00000067900,HGNC:10251,ROCK1,12,1.084627002,2080.536083,0.005
166,ENSG00000108654,HGNC:2746,DDX5,12,1.021732383,22064.26401,0.005
167,ENSG00000079819,HGNC:3379,EPB41L2,12,0.939837075,1811.337584,0.005
168,ENSG00000082684,HGNC:10737,SEMA5B,12,0.906760053,79.36976774,0.005
169,ENSG00000073614,HGNC:9886,KDM5A,12,0.791482816,2035.422764,0.005
170,ENSG00000105976,HGNC:7029,MET,12,0.76568095,753.3085808,0.015
171,ENSG00000138448,HGNC:6150,ITGAV,12,0.738460261,6130.822913,0.005
172,ENSG00000196576,HGNC:9104,PLXNB2,12,0.570459063,10809.29972,0.005
173,ENSG00000204301,HGNC:7884,NOTCH4,12,0.534661011,566.0959949,0.005
174,ENSG00000171132,HGNC:9401,PRKCE,12,0.497982695,272.4373829,0.02
175,ENSG00000099991,HGNC:24187,CABIN1,12,0.490783814,1709.634122,0.015
176,ENSG00000166888,HGNC:11368,STAT6,12,0.387240696,2521.648099,0.035
177,ENSG00000135503,HGNC:172,ACVR1B,12,0.376026316,1024.491811,0.005
178,ENSG00000140396,HGNC:7669,NCOA2,12,0.367463971,1223.529368,0.005154639
179,ENSG00000072501,HGNC:11111,SMC1A,12,0.227424952,1685.429847,0.036082474
180,ENSG00000122778,HGNC:22219,KIAA1549,12,0.090328627,109.7517537,0.02
181,ENSG00000129675,HGNC:685,ARHGEF6,12,-0.347432355,-1655.75738,0.03
182,ENSG00000102103,HGNC:9330,PQBP1,12,-0.39144475,-1931.076798,0.020942408
183,ENSG00000112659,HGNC:15982,CUL9,12,-0.516134297,-2708.83212,0.005
184,ENSG00000147010,HGNC:13867,SH3KBP1,12,-0.806763524,-10741.2463,0.005263158
185,ENSG00000132326,HGNC:8846,PER2,12,-14.3974318,2488.243157,0.005
186,ENSG00000169554,HGNC:14881,ZEB2,12,-21.24756338,2353.774547,0.005
187,ENSG00000184408,HGNC:6238,KCND2,11,16.96708713,429.7024651,0.005
188,ENSG00000103449,HGNC:10524,SALL1,11,16.77282927,98.81921848,0.005
189,ENSG00000044524,HGNC:3387,EPHA3,11,8.970604904,429.7411091,0.005
190,ENSG00000148848,HGNC:190,ADAM12,11,5.916640717,5443.093982,0.005235602
191,ENSG00000124788,HGNC:10548,ATXN1,11,4.988714523,2703.319223,0.005
192,ENSG00000140443,HGNC:5465,IGF1R,11,4.578189184,13826.69595,0.005
193,ENSG00000152208,HGNC:4576,GRID2,11,4.53732364,9.692480944,0.005
194,ENSG00000164404,HGNC:4224,GDF9,11,4.30715522,485.0438012,0.005
195,ENSG00000162692,HGNC:12663,VCAM1,11,4.166341342,2606.986554,0.005
196,ENSG00000134215,HGNC:12659,VAV3,11,2.178676014,7272.438757,0.005
197,ENSG00000150672,HGNC:2901,DLG2,11,1.234579606,119.2324983,0.005
198,ENSG00000121741,HGNC:12989,ZMYM2,11,1.191407422,4451.991657,0.005154639
199,ENSG00000134853,HGNC:8803,PDGFRA,11,1.14306194,1474.562914,0.02
200,ENSG00000116016,HGNC:3374,EPAS1,11,1.103134505,5354.738946,0.005
201,ENSG00000134871,HGNC:2203,COL4A2,11,1.101274567,15125.09296,0.005
202,ENSG00000180182,HGNC:2370,MED14,11,0.999012681,1876.652978,0.005181347
203,ENSG00000081026,HGNC:29647,MAGI3,11,0.941438712,1354.08275,0.005154639
204,ENSG00000111676,HGNC:3033,ATN1,11,0.911235503,9227.862884,0.005235602
205,ENSG00000082641,HGNC:7781,NFE2L1,11,0.821361859,9647.913716,0.005235602
206,ENSG00000134954,HGNC:3488,ETS1,11,0.74568771,2691.708088,0.005154639
207,ENSG00000155506,HGNC:29531,LARP1,11,0.72748593,6543.278879,0.005235602
208,ENSG00000126217,HGNC:14576,MCF2L,11,0.489480533,1205.100411,0.015
209,ENSG00000102606,HGNC:15607,ARHGEF7,11,0.455190495,1146.540368,0.005076142
210,ENSG00000113522,HGNC:9816,RAD50,11,0.430202217,1466.347212,0.005
211,ENSG00000157540,HGNC:3091,DYRK1A,11,0.426833541,1489.633101,0.005181347
212,ENSG00000060656,HGNC:9683,PTPRU,11,0.316402178,983.6803132,0.047120419
213,ENSG00000153147,HGNC:11101,SMARCA5,11,0.291989938,2526.415896,0.005
214,ENSG00000135829,HGNC:2750,DHX9,11,0.205050965,2206.614613,0.005
215,ENSG00000115310,HGNC:14085,RTN4,11,0.18685658,3068.925193,0.025
216,ENSG00000183765,HGNC:16627,CHEK2,11,-0.472902877,-660.0196376,0.015
217,ENSG00000125730,HGNC:1318,C3,11,-0.817892938,-161165.69,0.005263158
218,ENSG00000073282,HGNC:15979,TP63,10,4.524084268,732.6149187,0.005
219,ENSG00000102468,HGNC:5293,HTR2A,10,3.563744675,22.79191912,0.005
220,ENSG00000184144,HGNC:2172,CNTN2,10,2.483736701,57.87508739,0.005
221,ENSG00000151208,HGNC:2904,DLG5,10,2.290777682,4408.963285,0.005
222,ENSG00000107282,HGNC:578,APBA1,10,1.671134025,256.3287487,0.005235602
223,ENSG00000130402,HGNC:166,ACTN4,10,1.643950454,20095.12279,0.005181347
224,ENSG00000171105,HGNC:6091,INSR,10,1.558797509,4359.458674,0.015
225,ENSG00000128656,HGNC:1943,CHN1,10,1.528134191,531.7132997,0.005
226,ENSG00000169896,HGNC:6149,ITGAM,10,1.261079439,767.1521609,0.03
227,ENSG00000197635,HGNC:3009,DPP4,10,1.054091726,319.3443325,0.005
228,ENSG00000057657,HGNC:9346,PRDM1,10,0.878010002,567.5053522,0.02
229,ENSG00000169375,HGNC:19353,SIN3A,10,0.860376733,2780.573544,0.005
230,ENSG00000116833,HGNC:7984,NR5A2,10,0.858285219,100.0278204,0.005
231,ENSG00000005884,HGNC:6139,ITGA3,10,0.74065969,2761.972258,0.005464481
232,ENSG00000118898,HGNC:9273,PPL,10,0.686574907,1868.271558,0.005
233,ENSG00000198561,HGNC:2515,CTNND1,10,0.654110826,8851.684184,0.005
234,ENSG00000182568,HGNC:10541,SATB1,10,0.63421834,530.6822735,0.010362694
235,ENSG00000082397,HGNC:3380,EPB41L3,10,0.633433352,866.524881,0.005
236,ENSG00000148516,HGNC:11642,ZEB1,10,0.55383116,710.5289536,0.02020202
237,ENSG00000080845,HGNC:24476,DLGAP4,10,0.523823367,2384.751532,0.005
238,ENSG00000150760,HGNC:2987,DOCK1,10,0.504783447,1911.401905,0.02617801
239,ENSG00000080298,HGNC:9984,RFX3,10,0.480397623,397.6777377,0.005235602
240,ENSG00000129351,HGNC:6038,ILF3,10,0.472248663,5523.53415,0.005
241,ENSG00000151490,HGNC:9678,PTPRO,10,0.449177802,76.91246269,0.005
242,ENSG00000035403,HGNC:12665,VCL,10,0.406045177,3033.561989,0.047120419
243,ENSG00000105397,HGNC:12440,TYK2,10,0.296377318,943.1873172,0.015
244,ENSG00000115053,HGNC:7667,NCL,10,0.284517201,8450.07245,0.005235602
245,ENSG00000020256,HGNC:15940,ZFP64,10,0.259899006,299.8613683,0.015
246,ENSG00000168066,HGNC:12950,SF1,10,0.25338022,2842.257952,0.005
247,ENSG00000204843,HGNC:2711,DCTN1,10,0.23242959,1860.893914,0.005
248,ENSG00000132842,HGNC:566,AP3B1,10,0.203981991,1002.12221,0.02
249,ENSG00000170579,HGNC:2905,DLGAP1,10,-0.346709934,-199.2755034,0.04
250,ENSG00000010671,HGNC:1133,BTK,10,-0.506327205,-559.4849673,0.01
251,ENSG00000165029,HGNC:29,ABCA1,10,-2.411090938,4135.50667,0.020942408
252,ENSG00000265972,HGNC:16952,TXNIP,10,-3.075403225,49658.76341,0.02617801
253,ENSG00000144935,HGNC:12333,TRPC1,10,-4.691399641,328.3770701,0.020942408
254,ENSG00000172349,HGNC:5980,IL16,10,-19.03037948,1447.997715,0.005025126
255,ENSG00000124491,HGNC:3531,F13A1,10,-51.36578503,3599.329539,0.005
256,ENSG00000133216,HGNC:3393,EPHB2,10,-231.8264392,882.4598337,0.015706806
257,ENSG00000185247,HGNC:6798,MAGEA11,9,13.95160039,16.62498149,0.005235602
258,ENSG00000105851,HGNC:8978,PIK3CG,9,8.414057677,280.9064603,0.005
259,ENSG00000145794,HGNC:29634,MEGF10,9,7.085008886,320.8518635,0.005235602
260,ENSG00000022267,HGNC:3702,FHL1,9,4.405149649,2009.812054,0.005
261,ENSG00000101076,HGNC:5024,HNF4A,9,4.154730707,3.27796314,0.005
262,ENSG00000113263,HGNC:6171,ITK,9,3.879584471,306.4787453,0.005
263,ENSG00000138039,HGNC:6585,LHCGR,9,3.24676202,2.583219326,0.005464481
264,ENSG00000168918,HGNC:6079,INPP5D,9,2.914422573,1287.686834,0.005235602
265,ENSG00000163565,HGNC:5395,IFI16,9,2.912416113,3938.001957,0.005
266,ENSG00000008056,HGNC:11494,SYN1,9,2.388561191,146.9057651,0.005235602
267,ENSG00000091409,HGNC:6142,ITGA6,9,1.995845558,4669.374174,0.005
268,ENSG00000166068,HGNC:20249,SPRED1,9,1.889946526,1776.257634,0.005235602
269,ENSG00000164867,HGNC:7876,NOS3,9,1.726339359,455.0848383,0.005235602
270,ENSG00000181222,HGNC:9187,POLR2A,9,1.648202092,10073.98286,0.005235602
271,ENSG00000130816,HGNC:2976,DNMT1,9,1.560192863,4048.165102,0.005
272,ENSG00000074181,HGNC:7883,NOTCH3,9,1.497864368,10003.51494,0.005235602
273,ENSG00000140262,HGNC:11623,TCF12,9,1.375263089,2777.715601,0.005
274,ENSG00000143549,HGNC:12012,TPM3,9,1.096080394,16026.17071,0.010309278
275,ENSG00000088053,HGNC:14388,GP6,9,1.027577703,12.21138547,0.015
276,ENSG00000139613,HGNC:11105,SMARCC2,9,0.958618786,2979.487283,0.031413613
277,ENSG00000162434,HGNC:6190,JAK1,9,0.774666754,5084.015768,0.005
278,ENSG00000078053,HGNC:471,AMPH,9,0.697963582,221.2637673,0.005
279,ENSG00000119772,HGNC:2978,DNMT3A,9,0.690840013,1325.093353,0.015706806
280,ENSG00000127946,HGNC:4913,HIP1,9,0.681619649,2279.151036,0.005
281,ENSG00000134352,HGNC:6021,IL6ST,9,0.650415881,11514.88723,0.02
282,ENSG00000116584,HGNC:682,ARHGEF2,9,0.638510081,2795.436958,0.005154639
283,ENSG00000128052,HGNC:6307,KDR,9,0.610915756,889.7590968,0.015
284,ENSG00000165458,HGNC:6080,INPPL1,9,0.603635947,4008.366125,0.005
285,ENSG00000177731,HGNC:3750,FLII,9,0.537650919,3542.867116,0.005
286,ENSG00000091831,HGNC:3467,ESR1,9,0.535136167,9740.768896,0.035
287,ENSG00000101040,HGNC:9397,ZMYND8,9,0.505685452,1683.611712,0.03
288,ENSG00000101849,HGNC:11585,TBL1X,9,0.327241056,884.421067,0.015
289,ENSG00000130726,HGNC:16384,TRIM28,9,0.266664138,5767.054978,0.01
290,ENSG00000014216,HGNC:1476,CAPN1,9,0.25898494,2763.699799,0.041237113
291,ENSG00000170581,HGNC:11363,STAT2,9,0.231664629,1453.999065,0.025
292,ENSG00000175387,HGNC:6768,SMAD2,9,0.228302558,1027.452068,0.005235602
293,ENSG00000126777,HGNC:6467,KTN1,9,0.199748366,4108.641026,0.01
294,ENSG00000067560,HGNC:667,RHOA,9,0.189513331,5697.224216,0.005
295,ENSG00000096401,HGNC:1743,CDC5L,9,0.181875661,612.9941165,0.035532995
296,ENSG00000196504,HGNC:16463,PRPF40A,9,0.177971188,1558.744531,0.005235602
297,ENSG00000108395,HGNC:7523,TRIM37,9,0.161970421,393.8776715,0.01
298,ENSG00000122779,HGNC:11812,TRIM24,9,-0.187275027,-654.5240852,0.005
299,ENSG00000129315,HGNC:1599,CCNT1,9,-0.193423405,-574.0081979,0.015463918
300,ENSG00000120071,HGNC:24565,KANSL1,9,-0.224552433,-1037.98693,0.045
301,ENSG00000181789,HGNC:2236,COPG1,9,-0.253657514,-6099.388116,0.025
302,ENSG00000109686,HGNC:30418,SH3D19,9,-0.302788946,-1599.057046,0.030456853
303,ENSG00000014138,HGNC:30073,POLA2,9,-0.348190446,-847.0258405,0.005
304,ENSG00000107771,HGNC:29197,CCSER2,9,-0.38622719,-2782.943706,0.036649215
305,ENSG00000072133,HGNC:10435,RPS6KA6,9,-0.452822058,-606.9032257,0.015
306,ENSG00000071242,HGNC:10431,RPS6KA2,9,-0.596544316,-3584.457032,0.035
307,ENSG00000081189,HGNC:6996,MEF2C,9,-2.579693296,3804.589475,0.005
308,ENSG00000049246,HGNC:8847,PER3,9,-3.023756066,2550.081069,0.005
309,ENSG00000120549,HGNC:25428,KIAA1217,9,-3.308338731,13596.53482,0.005
310,ENSG00000074590,HGNC:14311,NUAK1,9,-6.532678069,2292.535969,0.005
311,ENSG00000122025,HGNC:3765,FLT3,9,-42.48284525,416.4123355,0.005
312,ENSG00000198033,HGNC:12408,TUBA3C,8,57.37729821,18.63505832,0.005
313,ENSG00000167768,HGNC:6412,KRT1,8,9.30638249,768.3633222,0.005
314,ENSG00000077264,HGNC:8592,PAK3,8,6.604473023,126.9693575,0.005
315,ENSG00000138741,HGNC:12335,TRPC3,8,5.705210652,18.18134311,0.005
316,ENSG00000184304,HGNC:9407,PRKD1,8,3.863198361,278.922047,0.005
317,ENSG00000149948,HGNC:5009,HMGA2,8,3.235549315,50.97596047,0.005
318,ENSG00000161270,HGNC:7908,NPHS1,8,3.196426472,14.51108605,0.005
319,ENSG00000100368,HGNC:2436,CSF2RB,8,2.44023189,727.2097466,0.005
320,ENSG00000106123,HGNC:3396,EPHB6,8,2.308682789,505.7515984,0.005235602
321,ENSG00000175899,HGNC:7,A2M,8,2.234102135,42516.99086,0.005
322,ENSG00000162337,HGNC:6697,LRP5,8,1.966954903,5189.238123,0.005
323,ENSG00000123416,HGNC:18809,TUBA1B,8,1.688128518,10178.72562,0.005235602
324,ENSG00000148737,HGNC:11641,TCF7L2,8,1.626039245,1219.837386,0.005
325,ENSG00000135903,HGNC:8617,PAX3,8,1.504741695,13.102459,0.005
326,ENSG00000165731,HGNC:9967,RET,8,1.469377796,2545.565452,0.005
327,ENSG00000172020,HGNC:4140,GAP43,8,1.429855916,19.67733144,0.005
328,ENSG00000171608,HGNC:8977,PIK3CD,8,1.425892085,718.81622,0.01
329,ENSG00000169083,HGNC:644,AR,8,0.993066911,5652.985737,0.005
330,ENSG00000132334,HGNC:9669,PTPRE,8,0.990031267,751.2865494,0.015
331,ENSG00000069869,HGNC:7727,NEDD4,8,0.953708292,622.3641838,0.015
332,ENSG00000184937,HGNC:12796,WT1,8,0.919723848,172.6051471,0.010152284
333,ENSG00000132470,HGNC:6158,ITGB4,8,0.9123266,6467.772578,0.005235602
334,ENSG00000120690,HGNC:3316,ELF1,8,0.852718907,2243.101679,0.005
335,ENSG00000096968,HGNC:6192,JAK2,8,0.844753453,583.3112782,0.005
336,ENSG00000151693,HGNC:2721,ASAP2,8,0.823621767,567.8060431,0.005154639
337,ENSG00000185359,HGNC:4897,HGS,8,0.804554221,2589.626998,0.005235602
338,ENSG00000072832,HGNC:2365,CRMP1,8,0.788261677,416.1761909,0.005
339,ENSG00000159459,HGNC:16808,UBR1,8,0.769046661,1435.877532,0.005
340,ENSG00000182473,HGNC:23214,EXOC7,8,0.696726328,1742.092092,0.005
341,ENSG00000008294,HGNC:14524,SPAG9,8,0.66725504,2191.454477,0.005154639
342,ENSG00000079805,HGNC:2974,DNM2,8,0.657240424,3303.006385,0.005235602
343,ENSG00000104814,HGNC:6863,MAP4K1,8,0.654502509,229.992203,0.005
344,ENSG00000196498,HGNC:7673,NCOR2,8,0.636481189,4681.563126,0.005
345,ENSG00000077238,HGNC:6015,IL4R,8,0.557127732,1230.602582,0.005235602
346,ENSG00000065150,HGNC:6402,IPO5,8,0.541634955,2968.741266,0.005
347,ENSG00000064313,HGNC:11536,TAF2,8,0.535287206,1359.636392,0.005235602
348,ENSG00000111530,HGNC:30688,CAND1,8,0.529156056,3553.714969,0.005
349,ENSG00000100207,HGNC:11631,TCF20,8,0.478194994,1340.09419,0.005
350,ENSG00000140464,HGNC:9113,PML,8,0.458493516,1518.664642,0.005235602
351,ENSG00000139842,HGNC:2554,CUL4A,8,0.368297823,1857.874535,0.005076142
352,ENSG00000108946,HGNC:9388,PRKAR1A,8,0.363655788,4268.969359,0.005
353,ENSG00000126767,HGNC:3321,ELK1,8,0.350801199,714.2149931,0.020942408
354,ENSG00000187555,HGNC:12630,USP7,8,0.294168902,2551.430591,0.005076142
355,ENSG00000138835,HGNC:9999,RGS3,8,0.292521716,715.1201443,0.02
356,ENSG00000099917,HGNC:14248,MED15,8,0.240544956,1010.997782,0.005154639
357,ENSG00000115145,HGNC:11358,STAM2,8,0.238341763,471.5441803,0.005
358,ENSG00000213983,HGNC:556,AP1G2,8,0.233006922,507.0095964,0.02
359,ENSG00000165119,HGNC:5044,HNRNPK,8,0.211428302,6493.806706,0.005
360,ENSG00000114166,HGNC:8638,KAT2B,8,0.208264409,156.4606325,0.015
361,ENSG00000170677,HGNC:16833,SOCS6,8,0.173925162,589.3461014,0.01
362,ENSG00000153113,HGNC:1515,CAST,8,0.154215491,1687.080669,0.015
363,ENSG00000078304,HGNC:9311,PPP2R5C,8,0.073994194,461.0109499,0.020942408
364,ENSG00000115942,HGNC:8488,ORC2,8,-0.134835217,-250.2772925,0.015
365,ENSG00000084092,HGNC:28473,NOA1,8,-0.160340841,-345.9315859,0.005
366,ENSG00000167670,HGNC:1910,CHAF1A,8,-0.203748353,-400.4525342,0.020304569
367,ENSG00000082458,HGNC:2902,DLG3,8,-0.215680998,-1374.012862,0.015706806
368,ENSG00000108840,HGNC:14068,HDAC5,8,-0.240845392,-1277.661681,0.045685279
369,ENSG00000095066,HGNC:19885,HOOK2,8,-0.28104749,-1087.786383,0.005
370,ENSG00000129245,HGNC:4024,FXR2,8,-0.282548695,-1073.913706,0.005
371,ENSG00000152422,HGNC:12831,XRCC4,8,-0.291066151,-280.217359,0.045
372,ENSG00000100084,HGNC:4916,HIRA,8,-0.35444963,-543.7331727,0.005
373,ENSG00000135605,HGNC:11719,TEC,8,-0.448328162,-102.0147928,0.005
374,ENSG00000069702,HGNC:11774,TGFBR3,8,-0.461381257,-2529.551398,0.035
375,ENSG00000103197,HGNC:12363,TSC2,8,-0.467309131,-7102.38687,0.01
376,ENSG00000197943,HGNC:9066,PLCG2,8,-0.471729682,-1371.577214,0.046632124
377,ENSG00000171557,HGNC:3694,FGG,8,-0.935464408,-13912.91218,0.02
378,ENSG00000101096,HGNC:7776,NFATC2,8,-4.517284825,1871.716225,0.021857923
379,ENSG00000185532,HGNC:9414,PRKG1,8,-56.87683771,757.8246279,0.005
380,ENSG00000140538,HGNC:8033,NTRK3,7,20.20818338,573.5841169,0.005
381,ENSG00000164107,HGNC:4808,HAND2,7,6.674914306,88.18719469,0.02
382,ENSG00000138814,HGNC:9314,PPP3CA,7,6.342045461,4275.146463,0.005
383,ENSG00000185245,HGNC:4439,GP1BA,7,5.467982752,62.7582116,0.015
384,ENSG00000115085,HGNC:12858,ZAP70,7,5.088013917,434.9040051,0.005235602
385,ENSG00000117152,HGNC:10000,RGS4,7,5.025912285,628.5711376,0.005
386,ENSG00000164761,HGNC:11909,TNFRSF11B,7,4.450167308,322.7251915,0.005
387,ENSG00000111046,HGNC:7566,MYF6,7,3.356650799,12.13767402,0.005
388,ENSG00000070808,HGNC:1460,CAMK2A,7,3.305754994,26.71923263,0.005
389,ENSG00000126583,HGNC:9402,PRKCG,7,3.122376735,11.88452115,0.005
390,ENSG00000101977,HGNC:6940,MCF2,7,2.637947622,8.018057598,0.005
391,ENSG00000105880,HGNC:2918,DLX5,7,2.475007078,107.04152,0.020942408
392,ENSG00000139436,HGNC:4273,GIT2,7,2.424432177,1070.378803,0.005
393,ENSG00000019991,HGNC:4893,HGF,7,2.33431165,358.2313861,0.005
394,ENSG00000131095,HGNC:4235,GFAP,7,2.071289903,47.28049865,0.005235602
395,ENSG00000148400,HGNC:7881,NOTCH1,7,1.78837506,3627.983728,0.005181347
396,ENSG00000122641,HGNC:6066,INHBA,7,1.652168018,3948.657273,0.005235602
397,ENSG00000186318,HGNC:933,BACE1,7,1.577539675,1525.356979,0.005235602
398,ENSG00000173546,HGNC:2466,CSPG4,7,1.532292623,1400.632065,0.005
399,ENSG00000133019,HGNC:1952,CHRM3,7,1.50540752,151.1690107,0.005
400,ENSG00000120907,HGNC:277,ADRA1A,7,1.375506024,7.882500485,0.005
401,ENSG00000135821,HGNC:4341,GLUL,7,1.269798639,43999.98878,0.005
402,ENSG00000097007,HGNC:76,ABL1,7,1.137987147,3526.457742,0.005235602
403,ENSG00000164171,HGNC:6137,ITGA2,7,1.127623689,1682.398464,0.005
404,ENSG00000116678,HGNC:6554,LEPR,7,1.114848629,495.6183072,0.02
405,ENSG00000102010,HGNC:1079,BMX,7,1.083515317,33.93360585,0.005
406,ENSG00000006125,HGNC:563,AP2B1,7,1.036104531,12715.35827,0.005154639
407,ENSG00000162946,HGNC:2888,DISC1,7,0.932975091,166.9444548,0.015706806
408,ENSG00000100462,HGNC:10894,PRMT5,7,0.905371142,1613.718421,0.005
409,ENSG00000164050,HGNC:9103,PLXNB1,7,0.861740971,4531.281623,0.005
410,ENSG00000132561,HGNC:6908,MATN2,7,0.763754045,885.9812677,0.041884817
411,ENSG00000112290,HGNC:12732,WASF1,7,0.71428585,246.4413482,0.02
412,ENSG00000198900,HGNC:11986,TOP1,7,0.712917176,3112.092992,0.005
413,ENSG00000157554,HGNC:3446,ERG,7,0.70667611,399.6455006,0.005076142
